RegionID|RegionName|Coordinates
6159961|Pratunam, Bangkok, Thailand (type 1)|13.76970;100.52895:13.76176;100.52566:13.75871;100.52448:13.75622;100.52361:13.75478;100.52721:13.75205;100.53502:13.74926;100.54195:13.74862;100.54468:13.74829;100.54853:13.74832;100.54979:13.74960;100.54965:13.75057;100.54949:13.75193;100.54887:13.75328;100.54729:13.75413;100.54622:13.75592;100.54530:13.75778;100.54469:13.75895;100.54477:13.76078;100.54623:13.76247;100.54473:13.76336;100.54365:13.76424;100.54183:13.76507;100.54052:13.76661;100.53931:13.76755;100.53872:13.76867;100.53750:13.77115;100.53327:13.77265;100.53007
6159964|Sathorn, Bangkok, Thailand (type 1)|13.71736;100.51644:13.71287;100.51491:13.70718;100.51005:13.70036;100.50240:13.69396;100.50224:13.69184;100.51010:13.68895;100.52289:13.69286;100.52704:13.69692;100.53780:13.69831;100.53992:13.70440;100.54377:13.70632;100.54724:13.71618;100.55670:13.71695;100.55526:13.71928;100.55294:13.72311;100.55249:13.72663;100.54443:13.72719;100.54277:13.71929;100.51778:13.71902;100.51656
6160016|Manzanillo Beach, Cartagena, Colombia (type 1)|10.50871;-75.50956:10.50263;-75.49544:10.51826;-75.48220:10.53822;-75.48307:10.54083;-75.49985
6160037|West End, Negril, Jamaica (type 1)|18.27675;-78.36867:18.26129;-78.37005:18.24080;-78.35797:18.23013;-78.32960:18.23548;-78.32962:18.24899;-78.34647:18.26757;-78.35644:18.27429;-78.35272:18.28164;-78.35277
6160058|Cartagena Walled City, Cartagena, Colombia (type 1)|10.42497;-75.55596:10.41968;-75.55330:10.41692;-75.54543:10.41949;-75.54345:10.42321;-75.54286:10.42815;-75.54441:10.43033;-75.54321:10.43329;-75.54515
6213355|Cadillac, Michigan, United States of America (type 3)|44.22201;-85.81183:44.25057;-85.80284:44.24924;-85.75994:44.26167;-85.76206:44.26767;-85.71206:44.25232;-85.70789:44.24961;-85.61598:44.24156;-85.61697:44.23797;-85.58226:44.38058;-85.57758:44.36535;-85.44966:44.34049;-85.43226:44.33829;-85.34534:44.27978;-85.33620:44.28196;-85.30658:44.23513;-85.28624:44.23736;-85.33420:44.16496;-85.33429:44.16498;-85.41891:44.17887;-85.41789:44.18613;-85.50969:44.16782;-85.54024:44.16543;-85.64932:44.13536;-85.68995:44.16666;-85.74109:44.16508;-85.77778:44.17826;-85.77379:44.17903;-85.76053:44.22000;-85.75772
6213489|Warren, Pennsylvania, United States of America (type 3)|41.88514;-79.28505:41.88250;-79.27139:41.84553;-79.25976:41.83838;-79.25282:41.82886;-79.25904:41.82144;-79.24903:41.81223;-79.25077:41.79282;-79.23052:41.79258;-79.22597:41.81142;-79.19285:41.80490;-79.17720:41.81464;-79.16567:41.81441;-79.13766:41.81828;-79.13528:41.83250;-79.13540:41.82034;-79.11221:41.82261;-79.11192:41.82249;-79.10732:41.83137;-79.07753:41.84688;-79.05789:41.84841;-79.03282:41.84112;-79.00940:41.83525;-79.01492:41.82101;-79.00155:41.79952;-79.01780:41.79574;-79.00093:41.80761;-78.97498:41.82982;-78.96427:41.86664;-78.97132:41.89140;-78.95192:41.90069;-78.94749:41.89075;-78.98692:41.89134;-79.05336:41.91269;-79.05400:41.90784;-79.08678:41.91620;-79.10518:41.93186;-79.11234:41.93166;-79.12503:41.91103;-79.16010:41.91054;-79.21049:41.91589;-79.22393:41.95947;-79.22130:41.95395;-79.26114:41.92045;-79.28601
6213493|Clarendon, Pennsylvania, United States of America (type 3)|41.82222;-79.10710:41.82236;-79.11114:41.81979;-79.11175:41.83166;-79.13495:41.81795;-79.13496:41.81422;-79.13737:41.81431;-79.16540:41.80443;-79.17705:41.81093;-79.19265:41.79246;-79.22549:41.77624;-79.20766:41.76970;-79.20052:41.76783;-79.19105:41.74252;-79.19059:41.71479;-79.21087:41.67814;-79.21096:41.67596;-79.22692:41.66168;-79.22625:41.64472;-79.23273:41.62695;-79.23150:41.62742;-79.21137:41.63640;-79.20832:41.62756;-79.19936:41.62629;-79.10458:41.63893;-79.09298:41.65429;-79.09104:41.65764;-79.09589:41.68021;-79.09545:41.68351;-79.09210:41.73466;-79.08843:41.73555;-79.11144:41.75931;-79.10349:41.75950;-79.08256:41.74131;-79.08053:41.75135;-79.06025:41.76871;-79.04703:41.80069;-79.01743:41.82123;-79.00257:41.83499;-79.01565:41.84109;-79.01008:41.84789;-79.03303:41.84649;-79.05706:41.83722;-79.06972:41.83045;-79.07658
6214028|San Ignacio, Belize (type 3)|17.05409;-89.14543:16.99813;-89.01629:17.04826;-88.88990:17.21229;-88.93490:17.21474;-89.14387
6214064|Ramkhamhaeng, Thailand (type 1)|13.75780;100.59550:13.75568;100.59418:13.75272;100.59376:13.74841;100.59255:13.74295;100.59018:13.74079;100.60033:13.73967;100.60141:13.73898;100.60454:13.73624;100.61307:13.73711;100.62689:13.73583;100.63749:13.75178;100.64265:13.77541;100.68929:13.79803;100.68135:13.79173;100.65259:13.78699;100.60899:13.78487;100.60817:13.77350;100.60669:13.76990;100.60452:13.75975;100.59628
6214271|Camaleno, Spain (type 3)|43.16861;-4.62961:43.18646;-4.65797:43.19725;-4.66027:43.20743;-4.67171:43.21145;-4.68676:43.19814;-4.70221:43.20029;-4.71973:43.19388;-4.73370:43.19137;-4.73234:43.18288;-4.74735:43.19165;-4.77750:43.18593;-4.78767:43.17791;-4.83022:43.18111;-4.84072:43.17352;-4.85258:43.15812;-4.83352:43.14377;-4.84486:43.13356;-4.84168:43.12649;-4.85177:43.11586;-4.83637:43.10377;-4.83384:43.07543;-4.76610:43.07603;-4.74870:43.09984;-4.71113:43.12810;-4.68893:43.14194;-4.64596:43.15470;-4.63183
6214509|Central Pattaya, Pattaya, Thailand (type 1)|12.95035;100.89006:12.94472;100.88989:12.93375;100.88560:12.92804;100.87895:12.92622;100.87559:12.92457;100.87690:12.92423;100.88307:12.91761;100.89632:12.94884;100.90594
6214516|South Pattaya, Pattaya, Thailand (type 1)|12.91939;100.86869:12.92039;100.87178:12.91243;100.89591:12.91729;100.89620:12.92412;100.88280:12.92472;100.87667:12.92896;100.87368:12.92472;100.86689
6214680|West Asheville, Asheville, North Carolina, United States of America (type 1)|35.56670;-82.64956:35.55083;-82.64499:35.56183;-82.61362:35.57562;-82.61946
6214689|Biltmore, Asheville, North Carolina, United States of America (type 1)|35.53643;-82.61627:35.52427;-82.60513:35.56524;-82.53438:35.57711;-82.54441:35.57667;-82.56211
6214697|Downtown Asheville, North Carolina, United States of America (type 2)|35.61326;-82.57844:35.57735;-82.56853:35.58582;-82.51380:35.62351;-82.52456
6215364|Had Yao Beach, Nuea Khlong, Thailand (type 7)|7.98887;98.92276:7.92965;98.95918:7.93321;98.99522:7.99117;98.97998:7.98604;98.96214:7.99792;98.95436
6215657|Esquimalt, Victoria, British Columbia, Canada (type 1)|48.43942;-123.39305:48.43976;-123.39399:48.44107;-123.39331:48.44260;-123.39233:48.44469;-123.39683:48.44655;-123.40039:48.44862;-123.40760:48.45264;-123.42221:48.45109;-123.42473:48.44669;-123.41264:48.43846;-123.43349:48.43406;-123.42985:48.43512;-123.43825:48.42778;-123.44114:48.41515;-123.41301:48.41928;-123.39681:48.42373;-123.39339:48.42583;-123.39428:48.42789;-123.39457:48.43608;-123.39408
6215700|Victoria West, Victoria, British Columbia, Canada (type 1)|48.44265;-123.39178:48.44260;-123.39230:48.44122;-123.39321:48.43976;-123.39395:48.43943;-123.39302:48.43609;-123.39395:48.43176;-123.39424:48.42794;-123.39453:48.42663;-123.38433:48.43041;-123.38473:48.43040;-123.38133:48.43001;-123.38029:48.42841;-123.37731:48.42785;-123.37446:48.42786;-123.37185:48.43108;-123.37169:48.43316;-123.37227:48.43324;-123.37629:48.43929;-123.38156:48.44073;-123.38804
6215718|Rockland, Victoria, British Columbia, Canada (type 1)|48.41966;-123.35509:48.42343;-123.35409:48.42289;-123.34962:48.42299;-123.34893:48.42299;-123.34839:48.42366;-123.34524:48.42422;-123.34378:48.42644;-123.33697:48.42642;-123.32590:48.42412;-123.32595:48.42412;-123.32646:48.42294;-123.32650:48.41797;-123.33031:48.41632;-123.33614:48.41625;-123.33737:48.41633;-123.33740:48.41671;-123.34487:48.41869;-123.34651
6215739|Fairfield, Victoria, British Columbia, Canada (type 1)|48.40781;-123.36966:48.41168;-123.36824:48.41630;-123.36565:48.41865;-123.36566:48.41779;-123.36361:48.41751;-123.36249:48.41850;-123.36143:48.42026;-123.36029:48.41868;-123.34651:48.41669;-123.34486:48.41633;-123.33740:48.41625;-123.33738:48.41631;-123.33616:48.41796;-123.33034:48.42289;-123.32650:48.42412;-123.32644:48.42411;-123.32594:48.42642;-123.32588:48.42643;-123.32249:48.41183;-123.32200:48.41183;-123.32650:48.40618;-123.32626:48.40127;-123.35054
6215741|Camburi Beach, Vitoria, Brazil (type 1)|-20.27194;-40.27166:-20.27119;-40.25251:-20.24530;-40.26326:-20.26015;-40.28740:-20.28549;-40.30443:-20.28982;-40.30084:-20.29437;-40.28806
6215774|James Bay, Victoria, British Columbia, Canada (type 1)|48.42495;-123.38656:48.41605;-123.39148:48.41112;-123.38988:48.40783;-123.36968:48.41173;-123.36824:48.41632;-123.36568:48.41870;-123.36569:48.41979;-123.36455:48.42058;-123.36835:48.42070;-123.37011:48.42210;-123.36936:48.42331;-123.37212:48.42475;-123.37578
6215781|Downtown Victoria, British Columbia, Canada (type 2)|48.42072;-123.37010:48.42210;-123.36935:48.42331;-123.37210:48.43105;-123.37164:48.43319;-123.37222:48.43272;-123.36722:48.43596;-123.36734:48.43552;-123.36275:48.43207;-123.36165:48.42946;-123.36185:48.42770;-123.36170:48.42707;-123.35281:48.42679;-123.34726:48.42680;-123.34371:48.42551;-123.34371:48.42420;-123.34387:48.42368;-123.34523:48.42300;-123.34841:48.42300;-123.34895:48.42290;-123.34962:48.42345;-123.35410:48.41967;-123.35512:48.42026;-123.36031:48.41851;-123.36143:48.41752;-123.36252:48.41780;-123.36361:48.41868;-123.36569:48.41980;-123.36451:48.42059;-123.36835
6215909|Ripamonti Corvetto, Milan, Italy (type 1)|45.44334;9.17689:45.44333;9.17996:45.44538;9.18797:45.44635;9.21069:45.45344;9.21707:45.44548;9.23756:45.43283;9.23741:45.42625;9.23506:45.42686;9.17009:45.43753;9.17534
6215952|Les Orres, France (type 3)|44.50974;6.53463:44.49752;6.52555:44.46712;6.52948:44.45847;6.51676:44.44930;6.51254:44.44741;6.57491:44.44765;6.63316:44.48355;6.64147:44.51894;6.61948:44.53106;6.57212:44.52850;6.55290:44.52671;6.54950:44.52566;6.54096:44.52702;6.53234:44.51767;6.53200:44.51603;6.53294:44.51470;6.52993
6216026|Pelvoux, France (type 3)|44.85461;6.49028:44.85008;6.48994:44.85014;6.49212:44.85196;6.49895:44.85837;6.53610:44.89876;6.52022:44.90691;6.52848:44.91950;6.51372:44.93791;6.50848:44.93313;6.50072:44.93818;6.47394:44.92894;6.44826:44.94965;6.42695:44.95526;6.38829:44.94195;6.35941:44.85528;6.35664:44.87154;6.46703:44.85789;6.47891
6216091|Puy-Saint-Vincent, France (type 3)|44.83662;6.48545:44.83156;6.50125:44.82516;6.51466:44.82114;6.51822:44.80857;6.50825:44.79404;6.42348:44.79901;6.40514:44.81421;6.41854:44.83072;6.46151:44.83613;6.47764:44.83743;6.47973
6216108|Val d'Allos, Allos, France (type 7)|44.32157;6.54692:44.30945;6.58940:44.29001;6.59614:44.28779;6.60653:44.29768;6.62367:44.22111;6.68905:44.21536;6.63477:44.22816;6.61219:44.23679;6.54547:44.26615;6.55069:44.28834;6.53752
6216120|Risoul, France (type 3)|44.65543;6.59485:44.65991;6.60388:44.66070;6.61849:44.65537;6.61653:44.65712;6.62573:44.65240;6.63421:44.65504;6.64065:44.65508;6.64666:44.64317;6.65356:44.63785;6.64777:44.63557;6.65006:44.62535;6.65074:44.61912;6.64196:44.60477;6.64424:44.58739;6.64657:44.59605;6.60234
6216124|Vars, France (type 3)|44.63698;6.67678:44.64176;6.71928:44.62832;6.74071:44.63184;6.76974:44.60437;6.80018:44.58724;6.76690:44.57845;6.76893:44.53886;6.70436:44.54156;6.68046:44.57920;6.64538:44.60271;6.65469
6216319|Old City, Chiang Mai, Thailand (type 1)|18.78143;98.97764:18.78116;98.99307:18.79561;98.99399:18.79609;98.97839
6216321|Chang Khlan, Chiang Mai, Thailand (type 1)|18.78404;99.00435:18.78411;98.99875:18.78116;98.99865:18.77859;98.99711:18.77707;98.99550:18.77353;98.99186:18.77247;98.99025:18.76595;98.98958:18.76024;98.99756:18.76108;98.99968:18.76248;99.00374:18.76516;99.00386:18.76822;99.00196:18.77152;99.00244:18.77617;99.00653:18.77760;99.00710
6216331|Nimman, Chiang Mai, Thailand (type 1)|18.79505;98.96216:18.78835;98.95955:18.78553;98.97063:18.78553;98.97773:18.79450;98.97819:18.79505;98.97280:18.79751;98.97075:18.79995;98.96826:18.80404;98.95934:18.80369;98.95912
6216348|Chang Moi, Chiang Mai, Thailand (type 1)|18.79398;98.99971:18.79714;99.00025:18.80022;99.00347:18.80122;99.00040:18.80090;98.99801:18.79992;98.99590:18.80002;98.99373:18.79545;98.99399:18.78517;98.99337:18.78407;98.99869:18.78399;99.00434:18.78629;99.00474:18.78966;99.00351
6216520|Guarapari, Brazil (type 3)|-20.51166;-40.48587:-20.54219;-40.34592:-20.62478;-40.39417:-20.77859;-40.53924:-20.66495;-40.63340:-20.59381;-40.66607:-20.48910;-40.60504:-20.47289;-40.53944
6217061|Selestat, France (type 3)|48.27583;7.43575:48.28363;7.45374:48.29167;7.46398:48.29780;7.46915:48.29740;7.47644:48.29468;7.47240:48.28746;7.47379:48.28678;7.47631:48.29011;7.47878:48.27721;7.50418:48.26420;7.50835:48.26403;7.50287:48.25567;7.49598:48.25336;7.50691:48.22514;7.49509:48.22375;7.50029:48.21336;7.49543:48.21451;7.48711:48.20363;7.47687:48.21137;7.45103:48.21796;7.44357:48.21830;7.43421:48.22292;7.41738:48.23158;7.40540:48.23431;7.40569:48.24405;7.41952:48.25890;7.42164:48.25945;7.42311:48.27175;7.42727:48.27199;7.43491
6217071|Niederbronn-les-Bains, France (type 3)|48.95484;7.62492:48.95110;7.61510:48.95765;7.59847:48.96254;7.59830:48.96587;7.58389:48.96704;7.58419:48.96930;7.57981:48.98459;7.59227:48.98709;7.60764:48.98626;7.63126:48.98012;7.66089:48.99156;7.67200:48.98432;7.68264:48.97682;7.68418:48.96367;7.69938:48.95536;7.68322:48.95526;7.67054:48.94278;7.65850:48.93727;7.64108:48.93321;7.64836:48.92375;7.65057:48.92250;7.64044:48.93093;7.62825
6217282|European Quarter, Strasbourg, France (type 1)|48.60319;7.77137:48.60219;7.75659:48.60092;7.75504:48.59982;7.75488:48.59854;7.75358:48.59499;7.75823:48.59379;7.75830:48.59310;7.75903:48.59225;7.76148:48.59146;7.76354:48.59098;7.76492:48.59084;7.76511:48.59204;7.76632:48.59099;7.76864:48.59192;7.76959:48.59258;7.76995:48.59564;7.77423:48.59652;7.77272:48.59857;7.77434:48.60078;7.77469:48.60215;7.77416
6217291|Krutenau, Strasbourg, France (type 1)|48.57857;7.74774:48.57898;7.74517:48.57367;7.74503:48.57503;7.75520:48.57634;7.75725:48.57730;7.75835:48.57782;7.75884:48.57850;7.75939:48.57816;7.76126:48.58272;7.76344:48.58418;7.75853:48.58313;7.75741:48.58199;7.75613:48.57945;7.75079
6217306|Strasbourg Station, Strasbourg, France (type 8)|48.59047;7.73480:48.59215;7.74184:48.59173;7.74296:48.58935;7.75122:48.58723;7.74847:48.58642;7.74557:48.58336;7.73893:48.58261;7.73849:48.57998;7.73799:48.57683;7.73635:48.57729;7.72674:48.58153;7.72643:48.58699;7.72907
6217316|Historic Center, Strasbourg, France (type 1)|48.58318;7.75735:48.58202;7.75607:48.57946;7.75074:48.57861;7.74773:48.57939;7.74517:48.58193;7.74322:48.58203;7.73922:48.58194;7.73834:48.58262;7.73845:48.58339;7.73895:48.58644;7.74572:48.58719;7.74844:48.58698;7.75061:48.58598;7.75403
6217324|Petite France, Strasbourg, France (type 1)|48.58005;7.73798:48.58194;7.73836:48.58203;7.73918:48.58191;7.74318:48.57941;7.74518:48.57956;7.74343:48.58012;7.74126:48.57941;7.73812
6217334|Montagne Verte, Strasbourg, France (type 1)|48.57677;7.72663:48.57438;7.72972:48.57242;7.73033:48.56993;7.71901:48.57088;7.71630:48.56938;7.71313:48.57068;7.70958:48.57332;7.71343
6217521|My Khe Beach, Vietnam (type 7)|16.10246;108.24905:16.07163;108.23990:16.04492;108.24369:16.00193;108.26285:16.00556;108.27303:16.03638;108.26076:16.06098;108.25346:16.08896;108.25556:16.10020;108.26654:16.10848;108.26253
6217639|Kristianstad, Sweden (type 3)|56.08389;14.04993:56.13145;14.06448:56.13514;14.08021:56.12271;14.10056:56.12273;14.14117:56.13208;14.14979:56.13916;14.17823:56.16774;14.18635:56.17821;14.21660:56.16123;14.25064:56.13914;14.27551:56.16317;14.31875:56.14985;14.33243:56.15010;14.35733:56.13819;14.37506:56.09207;14.36927:56.09127;14.32970:56.09835;14.31349:56.09243;14.29926:56.08225;14.29417:56.05850;14.24299:56.04238;14.22626:56.00870;14.22472:56.00926;14.18625:55.99595;14.18120:55.96369;14.22471:55.93681;14.20398:55.95746;14.16555:55.96595;14.16453:55.96735;14.11599:55.98064;14.11545:55.99732;14.09820:56.01203;14.09158:56.00519;14.04402:55.97972;14.04616:55.95025;14.01696:55.95815;14.00681:55.95781;13.97395:55.97505;13.95716:55.97220;13.95060:55.97445;13.94199:56.01629;13.92449:56.04191;13.92504:56.05426;13.95096:56.04903;14.00008:56.02838;13.99236:56.02838;14.02974:56.07135;14.04922:56.06548;14.05860:56.04145;14.07072:56.04234;14.11226:56.07064;14.11574:56.08902;14.09946
6217859|Evasion Mont Blanc, France (type 5)|45.87115;6.57519:45.87546;6.61738:45.89491;6.64842:45.90041;6.69185:45.90234;6.71606:45.89972;6.76262:45.83944;6.78204:45.80482;6.73270:45.80987;6.63072:45.82905;6.59083:45.84634;6.58868:45.85762;6.57465
6217867|Le Grand-Bornand, France (type 3)|45.94871;6.40429:45.98144;6.43274:45.99572;6.46570:45.97875;6.49978:45.98266;6.52767:45.96381;6.53541:45.95559;6.55535:45.92504;6.53093:45.93649;6.49841:45.92168;6.47151:45.92164;6.44788:45.92985;6.43665:45.93054;6.42832
6217926|La Clusaz, France (type 3)|45.90851;6.41365:45.90953;6.42265:45.92144;6.44752:45.92139;6.47187:45.93574;6.49875:45.92469;6.53009:45.91621;6.51422:45.90921;6.51033:45.88970;6.49465:45.88445;6.47046:45.87220;6.46483:45.86144;6.45128:45.87302;6.41823:45.87826;6.41648:45.88162;6.40893:45.89367;6.40682:45.90281;6.39951
6217952|Tignes, France (type 3)|45.51028;6.87063:45.51942;6.91277:45.52724;6.91032:45.53158;6.91579:45.50450;7.00021:45.49565;7.02382:45.49670;7.04559:45.49472;7.05473:45.48866;7.05589:45.48633;7.05140:45.47876;7.04575:45.47259;7.04807:45.47282;7.03678:45.46983;7.02708:45.46955;6.95249:45.46610;6.95042:45.46977;6.92737:45.46692;6.92534:45.45591;6.93837:45.44771;6.92714:45.41841;6.91693:45.42569;6.90297:45.42477;6.89222:45.43946;6.86522
6217957|Val-d'Isere, France (type 3)|45.44759;6.92746:45.45580;6.93898:45.46706;6.92557:45.46957;6.92765:45.46559;6.95106:45.46930;6.95276:45.46912;7.02490:45.47264;7.03712:45.47210;7.04895:45.47023;7.06041:45.47303;7.06489:45.46898;7.09967:45.46790;7.10326:45.46324;7.09894:45.45415;7.09910:45.44145;7.11453:45.43363;7.11550:45.43252;7.04188:45.41716;7.02961:45.41094;7.01620:45.36645;6.99845:45.36791;6.98658:45.37918;6.96790:45.38420;6.91794:45.41770;6.91715
6217960|Saint-Francois-Longchamp, France (type 3)|45.40895;6.29500:45.44733;6.35321:45.42478;6.41866:45.39063;6.39348:45.37346;6.29983
6217969|Ribeirao Preto, Brazil (type 3)|-21.11717;-47.91199:-21.14443;-47.91137:-21.18201;-47.89271:-21.20333;-47.93280:-21.25560;-47.90047:-21.31050;-47.98954:-21.32420;-47.98075:-21.32854;-47.96075:-21.34197;-47.96260:-21.34407;-47.94309:-21.35991;-47.94235:-21.35758;-47.91525:-21.36866;-47.90384:-21.34245;-47.81620:-21.29633;-47.78792:-21.27215;-47.75534:-21.26708;-47.73432:-21.25210;-47.72585:-21.23727;-47.70453:-21.22556;-47.69735:-21.21962;-47.68238:-21.19519;-47.65843:-21.18895;-47.65799:-21.18082;-47.66508:-21.16097;-47.66419:-21.15548;-47.65829:-21.15572;-47.65227:-21.14828;-47.64653:-21.13929;-47.65058:-21.13446;-47.65784:-21.11831;-47.66671:-21.11846;-47.66957:-21.12232;-47.67175:-21.12763;-47.68346:-21.13194;-47.68874:-21.13207;-47.69671:-21.11887;-47.72137:-21.11815;-47.72672:-21.11503;-47.73038:-21.11588;-47.73776:-21.11187;-47.75344:-21.10146;-47.75815:-21.09993;-47.76169:-21.09443;-47.76300:-21.09336;-47.76047:-21.08786;-47.75585:-21.08292;-47.75459:-21.08021;-47.76141:-21.08135;-47.76759:-21.09000;-47.78151:-21.08716;-47.78564:-21.07991;-47.78493:-21.07235;-47.77653:-21.06361;-47.77698:-21.06154;-47.77823:-21.06227;-47.78242:-21.06141;-47.78442:-21.06122;-47.79092:-21.05963;-47.79528:-21.06696;-47.80136:-21.06555;-47.81006:-21.06846;-47.82172:-21.06439;-47.84882:-21.06403;-47.87309:-21.09535;-47.88343:-21.09679;-47.90201
6217971|Araraquara, Brazil (type 3)|-21.63184;-48.22113:-21.77423;-48.10449:-21.81530;-48.01675:-21.94129;-48.14652:-21.78548;-48.33701
6217973|Sao Carlos, Brazil (type 3)|-21.88669;-47.91602:-21.88017;-47.79722:-22.02092;-47.72917:-22.14793;-47.87904:-22.05802;-48.03498
6217982|Saint-Sorlin-d'Arves, France (type 3)|45.21114;6.17155:45.23408;6.19179:45.24764;6.21899:45.24514;6.22706:45.24115;6.22791:45.23097;6.24745:45.21526;6.25221:45.21386;6.25618:45.19970;6.23607:45.17446;6.22248:45.17306;6.18838:45.16538;6.18074:45.15152;6.16265:45.15471;6.14341:45.18263;6.16064:45.18781;6.16050:45.19709;6.17676
6217985|Franca, Brazil (type 3)|-20.56017;-47.52507:-20.57011;-47.48231:-20.56393;-47.47016:-20.61321;-47.45466:-20.63020;-47.35564:-20.53420;-47.29865:-20.51838;-47.23828:-20.43547;-47.31259:-20.45973;-47.41575:-20.45840;-47.42167:-20.46301;-47.50314
6217992|Valloire, France (type 3)|45.19475;6.43459:45.20870;6.43466:45.22328;6.44506:45.22129;6.45233:45.21090;6.44653:45.19569;6.44920:45.19625;6.45713:45.19254;6.45683:45.18549;6.45394:45.13109;6.48072:45.10816;6.50935:45.09455;6.48494:45.05618;6.48751:45.05223;6.45259:45.06434;6.43051:45.06069;6.42284:45.06548;6.40422:45.06164;6.39674:45.07032;6.36573:45.08250;6.37535:45.10301;6.36529:45.11531;6.34750:45.17856;6.37438
6217995|Valmeinier, France (type 3)|45.19915;6.47626:45.20307;6.50216:45.19968;6.51658:45.18237;6.51755:45.16853;6.53913:45.14284;6.54343:45.11433;6.56285:45.10468;6.55878:45.09911;6.53163:45.10831;6.51049:45.13155;6.48142:45.18541;6.45418:45.19237;6.45714:45.19629;6.45728:45.19812;6.46284:45.19221;6.46685
