AirportID|AirportCode|AirportName|Latitude|Longitude|MainCityID|CountryCode
6025029|TTU|Tetuan, Morocco (TTU-Sania Ramel)|35.589621|-5.329740|3559|MA
6025031|TUB|Tubuai, French Polynesia (TUB-Mataura)|-23.370465|-149.528389||PF
6025033|TUC|Tucuman, Argentina (TUC-Teniente General Benjamin Matienzo Intl.)|-26.835756|-65.108328|3562|AR
6025035|TUI|Turaif, Saudi Arabia (TUI)|31.688926|38.733999||SA
6025042|UAH|Ua Huka, French Polynesia (UAH)|-8.935779|-139.553833||PF
6025045|UAI|Suai, Timor Leste (UAI)|-9.302558|125.286198||TL
6025047|UBI|Buin, Papua New Guinea (UBI)|-6.730928|155.683479||PG
6025073|UDJ|Uzhhorod, Ukraine (UDJ-Uzhhorod Intl.)|48.637724|22.272198|3609|UA
6025075|ULE|Sule, Papua New Guinea (ULE)|-4.976118|151.297359||PG
6025079|UNI|Union Island, St. Vincent and the Grenadines (UNI)|12.599857|-61.413789|11758|VC
6025087|URA|Oral, Kazakhstan (URA)|51.153132|51.538925||KZ
6025089|UST|St. Augustine, FL, United States (UST)|29.962110|-81.347700|6047864|US
6025091|UVE|Ouvea, New Caledonia (UVE)|-20.642905|166.574020|3668|NC
6025093|UVL|El Kharga, Egypt (UVL)|25.470709|30.588856||EG
6025095|UVO|Uvol, Papua New Guinea (UVO)|-6.017824|150.958157||PG
6025097|VAV|Vava'u, Tonga (VAV)|-18.586054|-173.967476||TO
6025099|VBS|Brescia, Italy (VBS-Gabriele D'Annuzio)|45.426316|10.325886|4927|IT
6060667|VDE|Valverde, Spain (VDE-El Hierro)|27.814057|-17.885217||ES
6025103|VEV|Barakoma, Solomon Islands (VEV)|-7.913430|156.705000||SB
6025105|VEY|Heimaey, Iceland (VEY-Vestmannaeyar)|63.425251|-20.270430|3698|IS
6025108|VIT|Vitoria, Spain (VIT)|42.883464|-2.730994|5119|ES
6025110|VIV|Vivigani, Papua New Guinea (VIV)|-9.308996|150.324554||PG
6025112|VOH|Vohemar, Madagascar (VOH)|-13.371962|50.000202||MG
6025114|VOZ|Voronezh, Russia (VOZ-Voronezh Intl.)|51.812233|39.225523|3730|RU
6025116|VXE|Sao Vicente Island, Cape Verde (VXE-Sao Pedro)|16.835445|-25.057365||CV
6025118|WGP|Waingapu, Indonesia (WGP)|-9.668802|120.299198|3782|ID
6025121|WNP|Naga, Philippines (WNP)|13.585926|123.271580||PH
6025124|WNS|Nawab Shah, Pakistan (WNS)|26.222574|68.386256||PK
6025127|WSH|Shirley, NY, United States (WSH-Brookhaven Calabro)|40.825650|-72.874660||US
6025129|XKH|Phonsavan, Laos (XKH-Xieng Khouang)|19.448464|103.168316||LA
6025131|XLS|St. Louis, Senegal (XLS)|16.049985|-16.457594|3859|SN
6025133|XMH|Manihi, French Polynesia (XMH)|-14.438171|-146.069241|3861|PF
6025137|YAL|Alert Bay, BC, Canada (YAL)|50.584367|-126.920950||CA
6025139|YAM|Sault Ste. Marie, ON, Canada (YAM-Sault Ste. Marie Airport)|46.485350|-84.500030|3885|CA
6025141|YAP|Yap, Federated States of Micronesia (YAP-Yap Intl.)|9.497149|138.086643|182077|FM
6025143|YAY|St. Anthony, NL, Canada (YAY)|51.388940|-56.090240|6054047|CA
6025145|YBC|Baie-Comeau, PQ, Canada (YBC)|49.132000|-68.207000|3894|CA
6025147|YCB|Cambridge Bay, NU, Canada (YCB)|69.107042|-105.119076||CA
6025149|YCY|Clyde River, NU, Canada (YCY)|70.483534|-68.514690||CA
6025151|YDA|Dawson City, YT, Canada (YDA)|64.044960|-139.125710|177773|CA
6025155|YEC|Yecheon, South Korea (YEC)|36.628892|128.374557||KR
6025157|YEK|Arviat, NU, Canada (YEK)|61.098258|-94.071593||CA
6025159|YFB|Iqaluit, NU, Canada (YFB)|63.751926|-68.537135||CA
6025161|YFR|Fort Resolution, NWT, Canada (YFR)|61.173864|-113.681030||CA
6025163|YFS|Fort Simpson, NWT, Canada (YFS)|61.758069|-121.229131||CA
6025165|YGH|Fort Good Hope, NWT, Canada (YGH)|66.242456|-128.644238||CA
6025167|YGV|Havre-St. Pierre, PQ, Canada (YGV)|50.281771|-63.603544||CA
6025173|YIF|Saint Augustin, PQ, Canada (YIF)|51.219442|-58.662958||CA
6025175|YIO|Pond Inlet, NU, Canada (YIO)|72.695150|-77.955186||CA
6025177|YKS|Yakutsk, Russia (YKS)|62.085651|129.750488||RU
6025179|YLL|Lloydminster, AB, Canada (YLL)|53.312400|-110.072700||CA
6025181|YMA|Mayo, YT, Canada (YMA)|63.615400|-135.879463||CA
6025183|YMM|Fort McMurray, AB, Canada (YMM)|56.656604|-111.223547|4001|CA
6025185|YNB|Yanbo, Saudi Arabia (YNB)|24.140815|38.063148|4009|SA
6025187|YOC|Old Crow, YT, Canada (YOC)|67.566737|-139.851094||CA
6025189|YPN|Port Menier, PQ, Canada (YPN)|49.839832|-64.290619||CA
6025191|YPS|Port Hawkesbury, NS, Canada (YPS)|45.658808|-61.377053|6058253|CA
6025193|YPY|Fort Chipewyan, AB, Canada (YPY)|58.765886|-111.110659||CA
6025195|YQH|Watson Lake, YT, Canada (YQH)|60.113962|-128.821964||CA
6025197|YQY|Sydney, NS, Canada (YQY)|46.167527|-60.047107|6058253|CA
6025199|YRB|Resolute, NU, Canada (YRB-Resolute Bay)|74.716238|-94.981484||CA
6025201|YSL|St. Leonard, NB, Canada (YSL)|47.158570|-67.832020|7806|CA
6025203|YSM|Fort Smith, NWT, Canada (YSM)|60.020673|-111.955190|6058442|CA
6025205|YSR|Nanisivik, NU, Canada (YSR)|72.984004|-84.609833||CA
6025209|YVP|Kuujjuaq, PQ, Canada (YVP)|58.100289|-68.415642||CA
6025211|YWK|Wabush, NL, Canada (YWK)|52.926320|-66.873460||CA
6025213|YXJ|Fort Saint John, BC, Canada (YXJ-North Peace)|56.245758|-120.735068|57378|CA
6025215|YXP|Pangnirtung, NU, Canada (YXP)|66.144808|-65.710516||CA
6025217|YYE|Fort Nelson, BC, Canada (YYE)|58.839199|-122.584977|4134|CA
6025219|YYR|Goose Bay, NL, Canada (YYR)|53.313403|-60.412359||CA
6025221|YYY|Mont-Joli, PQ, Canada (YYY)|48.604993|-68.199177|10605|CA
6025223|YZE|Gore Bay, ON, Canada (YZE-Manitoulin)|45.886490|-82.572120||CA
6025225|YZP|Sandspit, BC, Canada (YZP)|53.253327|-131.817055||CA
6025227|YZS|Coral Harbour, NU, Canada (YZS)|64.187903|-83.348336||CA
6025229|ZAM|Zamboanga, Philippines (ZAM-Zamboanga Intl.)|6.919440|122.061882|4158|PH
6025233|ZEL|Bella Bella, BC, Canada (ZEL)|52.137861|-128.059773||CA
6025235|ZFA|Faro, YT, Canada (ZFA)|62.210854|-133.384752|182215|CA
6025237|ZFM|Fort McPherson, NWT, Canada (ZFM)|67.409861|-134.871984||CA
6025239|ZMT|Masset, BC, Canada (ZMT)|54.022281|-132.116926||CA
6025241|ZUM|Churchill Falls, NL, Canada (ZUM)|53.557671|-64.090719||CA
6024645|MEE|Mare, New Caledonia (MEE)|-21.481824|168.035545|2257|NC
6025244|AAU|Asau, Samoa (AAU)|-13.506488|-172.626457|6012|WS
6025246|ACI|Alderney, Channel Islands, UK (ACI)|49.706940|-2.214603||GB
6025254|AHI|Amahai, Indonesia (AHI)|-3.347370|128.926204||ID
6025256|AIT|Aitutaki, Cook Islands (AIT)|-18.829575|-159.766670|331|CK
6025258|ANJ|Zanaga, Republic of the Congo (ANJ)|-2.847232|13.823187||CG
6025260|AWD|Aniwa Island, Vanuatu (AWD)|-19.232600|169.601000||VU
6025262|BEV|Beersheba, Israel (BEV-Teyman)|31.286227|34.725256|540|IL
6025264|BJV|Bodrum, Turkey (BJV-Milas)|37.244454|27.672920|6054836|TR
6025266|BKA|Moscow, Russia (BKA-Bykovo)|55.562908|37.981683|2395|RU
6025268|BMP|Brampton Island, QLD, Australia (BMP)|-20.806027|149.280338||AU
6025270|BMY|Ile Art, New Caledonia (BMY-Belep Islands)|-19.720979|163.660412|6070413|NC
6025276|BQS|Blagoveschensk, Russia (BQS)|50.421684|127.407576||RU
6025278|BRR|Castlebay, Scotland, UK (BRR-Barra)|57.022530|-7.448160||GB
6025280|BUI|Bokondini, Indonesia (BUI)|-3.684890|138.677192||ID
6025284|CCV|Craig Cove, Vanuatu (CCV)|-16.263600|167.923000||VU
6025286|CHY|Choiseul Bay, Solomon Islands (CHY)|-6.711900|156.396000||SB
6025288|CMJ|Chi Mei, Taiwan (CMJ)|23.212005|119.417610||TW
6025292|AYQ|Ayers Rock, NT, Australia (AYQ-Connellan)|-25.191117|130.977116|6052541|AU
6025294|OLP|Olympic Dam, S.A., Australia (OLP)|-30.483800|136.878000||AU
6025296|STC|St. Cloud, MN, United States (STC-St. Cloud Regional)|45.547190|-94.065980|9999|US
6025298|WGA|Wagga Wagga, NSW, Australia (WGA-Forest Hill)|-35.159775|147.462616|181592|AU
6025300|YVO|Val-d'Or, PQ, Canada (YVO-Val-d'Or Regional)|48.052640|-77.787623||CA
6025302|LZR|Lizard Island, QLD, Australia (LZR)|-14.670619|145.451775||AU
6025304|MPA|Katima Mulilo, Namibia (MPA-Mpacha)|-17.631029|24.177252|6085108|NA
6025306|ORS|Orpheus Island, QLD, Australia (ORS-Orpheus Island Seaplane Base)|-18.634046|146.500282||AU
6025308|CRU|Hillsborough, Grenada (CRU-Lauriston)|12.477259|-61.472071|11627|GD
6025310|CVU|Corvo Island, Portugal (CVU)|39.670576|-31.113378||PT
6025312|DIS|Loubomo, Republic of the Congo (DIS)|-4.199805|12.699499||CG
6025314|DLY|Dillon's Bay, Vanuatu (DLY)|-18.769500|169.004000||VU
6025316|EAE|Sulua, Vanuatu (EAE)|-17.088600|168.342000||VU
6025319|ESA|Esa'Ala, Papua New Guinea (ESA)|-9.756769|150.824776||PG
6025321|ETZ|Metz, France (ETZ-Metz - Nancy - Lorraine)|48.981100|6.242700|6050970|FR
6025323|EUA|Eua, Tonga (EUA)|-21.374282|-174.952469||TO
6025325|FEA|Fetlar, Scotland, UK (FEA)|60.601220|-.872759||GB
6025327|FGI|Apia, Samoa (FGI-Fagali'i)|-13.848414|-171.741714|406|WS
6025329|FIE|Fair Isle, Scotland, UK (FIE)|59.534670|-1.628208||GB
6025331|FLS|Whitemark, TAS, Australia (FLS)|-40.091730|148.005238|1223|AU
6069858|FLW|Flores Island, Portugal (FLW)|39.458501|-31.130930||PT
6025335|FUN|Funafuti, Tuvalu (FUN-Funafuti Intl.)|-8.522966|179.197483|1266|TV
6025337|GMI|Gasmata, Papua New Guinea (GMI)|-6.271618|150.332966||PG
6025339|GRQ|Groningen, Netherlands (GRQ-Eelde)|53.129550|6.586640|6051207|NL
6025341|GRV|Grozny, Russia (GRV)|43.385685|45.699956||RU
6025343|GUW|Atyrau, Kazakhstan (GUW)|47.122826|51.830235|1402|KZ
6025345|GZO|Gizo, Solomon Islands (GZO)|-8.097130|156.863000||SB
6025347|HAP|Long Island, QLD, Australia (HAP)|-20.335935|148.852901|6053152|AU
6025349|HGU|Mount Hagen, Papua New Guinea (HGU)|-5.830091|144.296494|1458|PG
6025354|ION|Impfondo, Republic of the Congo (ION)|1.592888|18.050373||CG
6025356|IPA|Ipota, Vanuatu (IPA)|-18.856200|169.283000||VU
6025358|IRA|Kirakira, Solomon Islands (IRA)|-10.449800|161.897000||SB
6025360|ISC|Hughtown, England, UK (ISC-St. Mary's)|49.917490|-6.304500||GB
6025364|JUJ|Jujuy, Argentina (JUJ-Gobernador Horacio Guzman Intl.)|-24.385960|-65.093974|1739|AR
6025368|KDV|Kadavu, Fiji (KDV-Vunisea)|-19.054005|178.156185|601092|FJ
6025370|KIE|Kieta, Papua New Guinea (KIE-Aropa)|-6.305744|155.727425||PG
6025372|KMK|Makabana, Republic of the Congo (KMK)|-3.483300|12.617000||CG
6025376|KTI|Kratie, Cambodia (KTI)|12.485186|106.053429|8351|KH
6025380|LDH|Lord Howe Island, NSW, Australia (LDH)|-31.540797|159.078598||AU
6025382|LEQ|Lands End, England, United Kingdom (LEQ)|50.102125|-5.667894|6046193|GB
6025384|LGQ|Lago Agrio, Ecuador (LGQ)|.092396|-76.866326||EC
6025386|LNV|Londolovit, Papua New Guinea (LNV)|-3.042983|152.627907||PG
6025388|LPM|Lamap, Vanuatu (LPM)|-16.424700|167.808000||VU
6025390|LSA|Losuia, Papua New Guinea (LSA)|-8.510063|151.087589||PG
6025392|LUC|Laucala, Fiji (LUC)|-16.747345|-179.665604||FJ
6025394|LUW|Luwuk, Indonesia (LUW)|-1.040997|122.770689||ID
6025396|LWK|Lerwick, Scotland, UK (LWK-Tingwall)|60.188090|-1.246476||GB
6025398|LXG|Luang Namtha, Laos (LXG)|20.960318|101.403465||LA
6025400|LYB|Little Cayman, Cayman Islands (LYB-Edward Bodden Airfield)|19.659181|-80.084622|2184|KY
6025402|MCL|Denali National Park, AK, United States (MCL)|63.732850|-148.914360|182907|US
6025406|MFM|Macau, Macau (MFM-Macau Intl.)|22.157678|113.575115|8724|MO
6025408|MJN|Majunga, Madagascar (MJN-Amborovy)|-15.669591|46.349033|2318|MG
6025410|MKJ|Makoua, Republic of the Congo (MKJ)|-.020976|15.582273||CG
6025412|MMY|Miyakojima, Japan (MMY)|24.779449|125.297570||JP
6025418|MOF|Maumere, Indonesia (MOF-Waioti)|-8.637473|122.238415||ID
6025420|MQN|Mo-I-Rana, Norway (MQN-Rossvoll)|66.366861|14.298015|2405|NO
6025422|MUK|Mauke, Cook Islands (MUK)|-20.138148|-157.343616||CK
6025424|MUW|Mascara, Algeria (MUW-Ghriss)|35.206988|.155750||DZ
6025426|MXS|Salelologa, Samoa (MXS-Maota)|-13.742720|-172.257900|182262|WS
6025428|MYE|Miyakejima, Japan (MYE)|34.073793|139.558640||JP
6025432|NDY|Sanday, Scotland, UK (NDY)|59.249120|-2.578182||GB
6025434|NEK|Nekemt, Ethiopia (NEK)|9.038822|36.607895||ET
6025436|NFO|Niuafo'ou, Tonga (NFO)|-15.571285|-175.628815||TO
6025438|NGI|Ngau, Fiji (NGI)|-17.986897|179.278679|2553|FJ
6025440|NHA|Nha Trang, Vietnam (NHA)|12.227286|109.196892|6054439|VN
6025442|NLV|Mykolaiv, Ukraine (NLV)|47.053833|31.920208||UA
6025444|NNX|Nunukan, Indonesia (NNX)|4.137097|117.665626||ID
6025446|NRL|North Ronaldsay Island, Scotland, UK (NRL)|59.366970|-2.435532||GB
6025448|NTO|Santo Antao Island, Cape Verde (NTO)|17.201852|-25.090415||CV
6025450|NTT|Niuatoputapu, Tonga (NTT)|-15.977503|-173.791695||TO
6025452|NUS|Norsup, Vanuatu (NUS)|-16.081200|167.402000||VU
6085163|NWA|Moheli, Comoros (NWA-Bandar Es Eslam)|-12.295727|43.761407||KM
6025456|OFU|Ofu Island, American Samoa (OFU)|-14.186010|-169.669762|2645|AS
6025458|ONU|Ono-I-Lau, Fiji (ONU)|-20.663305|-178.739147|9226|FJ
6025460|OZH|Zaporizhia, Ukraine (OZH-Zaporizhia Intl.)|47.873242|35.301905||UA
6025464|PCP|Principe Island, Sao Tome and Principe (PCP)|1.663751|7.413137||ST
6025466|PKG|Pangkor, Malaysia (PKG)|4.245073|100.554428||MY
6025468|PKN|Pangkalanbuun, Indonesia (PKN-Iskander)|-2.704448|111.669214||ID
6025470|PKY|Palangkaraya, Indonesia (PKY-Tjilik Riwut)|-2.223901|113.945715||ID
6025472|PLW|Palu, Indonesia (PLW-Mutiara)|-.918879|119.907066|2823|ID
6025474|PYE|Penrhyn Island, Cook Islands (PYE-Tongareva)|-9.006486|-158.036270||CK
6025476|RAB|Rabaul, Papua New Guinea (RAB)|-4.343501|152.378139|2932|PG
6025480|RDT|Richard-Toll, Senegal (RDT)|16.439888|-15.657059||SN
6025484|RVH|St. Petersburg, Russia (RVH-Rzhevka)|59.981988|30.583470|178310|RU
6025488|SAM|Salamo, Papua New Guinea (SAM)|-9.672846|150.791216||PG
6025490|SEV|Sievierodonetsk, Ukraine (SEV)|48.899611|38.539104||UA
6025492|SKV|Santa Katarina, Egypt (SKV)|28.683359|34.062252|3196|EG
6025494|SLH|Sola, Vanuatu (SLH)|-13.853100|167.537000||VU
6025496|SOQ|Sorong, Indonesia (SOQ-Jefman)|-.925732|131.122361||ID
6025499|SWR|Silur, Papua New Guinea (SWR)|-4.530736|153.054485||PG
6025501|TAT|Poprad, Slovakia (TAT-Poprad - Tatry)|49.068507|20.248062|6060251|SK
6047434|TBI|New Bight, Bahamas (TBI)|24.313945|-75.459457|11778|BS
6025507|TGJ|Tiga, New Caledonia (TGJ)|-21.098754|167.803802|3416|NC
6025509|TGV|Targovishte, Bulgaria (TGV)|43.308994|26.701263|10051|BG
6025511|TIH|Tikehau, French Polynesia (TIH)|-15.118831|-148.233891|3438|PF
6025513|TIM|Tembagapura, Indonesia (TIM-Timika)|-4.533023|136.894578||ID
6025515|TMM|Tamatave, Madagascar (TMM)|-18.114361|49.395534|3482|MG
6025517|TNL|Ternopil, Ukraine (TNL)|49.527241|25.698846|10078|UA
6025519|TOH|Torres Island, Vanuatu (TOH)|-13.328000|166.640000||VU
6025521|TRE|Tiree, Scotland, UK (TRE)|56.498228|-6.879673||GB
6025523|TSS|New York, NY, United States (TSS-East 34th Street Heliport)|40.742018|-73.972159||US
6025526|TVU|Taveuni, Fiji (TVU-Matei)|-16.689475|-179.880524|6023598|FJ
6025536|UUS|Yuzhno-Sakhalinsk, Russia (UUS)|46.886892|142.724022|3667|RU
6025538|VLS|Valesdir, Vanuatu (VLS)|-16.795600|168.177000||VU
6025542|WLH|Walaha, Vanuatu (WLH)|-15.413900|167.692000||VU
6025544|WMX|Wamena, Indonesia (WMX)|-4.094581|138.950121|3809|ID
6025546|WRY|Pierowall, Scotland, UK (WRY)|59.315680|-2.996693||GB
6025548|WTD|West End, Bahamas (WTD)|26.685837|-78.975270||BS
6025550|YAG|Fort Frances, ON, Canada (YAG-Fort Frances Municipal)|48.649780|-93.438560||CA
6025552|YBX|Blanc-Sablon, PQ, Canada (YBX-Lourdes-de-Blanc-Sablon)|51.444032|-57.189037||CA
6025554|YCM|St. Catharines, ON, Canada (YCM-Niagara District)|43.188910|-79.170970|6023515|CA
6025569|ZGU|Gaua, Vanuatu (ZGU)|-14.218800|167.587000||VU
6025572|ZTR|Zhytomyr, Ukraine (ZTR)|50.276535|28.735136||UA
6025576|AIC|Airok, Marshall Islands (AIC)|8.497076|171.189823||MH
6025587|PTF|Malololailai, Fiji (PTF)|-17.776151|177.194710|6069975|FJ
6025589|RAM|Ramingining, NT, Australia (RAM)|-12.356939|134.897175||AU
6025836|LEB|Lebanon, NH, United States (LEB-Lebanon Municipal)|43.624893|-72.308739|6051131|US
6025927|AAB|Arrabury, QLD, Australia (AAB)|-26.756954|141.027546||AU
6025929|AAC|Al Arish, Egypt (AAC)|31.077637|33.836861|253|EG
6025931|AAH|Aachen, Germany (AAH-Merzbruck)|50.820570|6.191700|6010|DE
6025933|AAK|Aranuka, Kiribati (AAK)|.185440|-173.634000||KI
6025936|AAQ|Anapa, Russia (AAQ-Vityazevo)|45.003035|37.340789|258|RU
6025940|AAT|Altay, China (AAT)|47.751790|88.087006||CN
6025944|ABA|Abakan, Russia (ABA-Abakan Intl.)|53.751269|91.399971|262|RU
6025948|ABF|Abaiang, Kiribati (ABF)|1.799040|173.039000||KI
6025950|ABH|Alpha, QLD, Australia (ABH)|-23.649399|146.585426||AU
6025952|ABI|Abilene, TX, United States (ABI-Abilene Regional)|32.411800|-99.680040|6058806|US
6025956|ABL|Ambler, AK, United States (ABL)|67.107400|-157.851000||US
6025958|ABM|Bamaga, QLD, Australia (ABM)|-10.943046|142.450447||AU
6025960|ABR|Aberdeen, SD, United States (ABR-Aberdeen Regional)|45.457050|-98.423830|272|US
6025962|ABT|Al-Aqiq, Saudi Arabia (ABT-Al-Baha)|20.294160|41.640080|6084757|SA
6025964|ABV|Abuja, Nigeria (ABV-Nnamdi Azikiwe Intl.)|9.004285|7.270239|275|NG
6025966|ABX|Albury, NSW, Australia (ABX)|-36.068388|146.958790|6052058|AU
6025968|ACC|Accra, Ghana (ACC-Kotoka Intl.)|5.607374|-.171408|280|GH
6025972|ACH|Altenrhein, Switzerland (ACH-St. Gallen - Altenrhein)|47.487760|9.552480|283|CH
6025974|ACT|Waco, TX, United States (ACT-Waco Regional)|31.609070|-97.223180|286|US
6025978|ADM|Ardmore, OK, United States (ADM-Ardmore Municipal)|34.297520|-97.031060||US
6025980|ADQ|Kodiak, AK, United States (ADQ-Kodiak Airport)|57.753800|-152.512000||US
6025982|ADR|Andrews, SC, United States (ADR-Andrews Municipal)|33.446440|-79.526970||US
6025984|ADT|Ada, OK, United States (ADT-Ada Municipal)|34.804010|-96.673380||US
6025986|ADY|Alldays, South Africa (ADY)|-22.677274|29.054102|294|ZA
6025988|AEA|Abemama, Kiribati (AEA)|.490660|173.828000||KI
6025990|AEP|Buenos Aires, Argentina (AEP-Aeroparque Jorge Newbery)|-34.556263|-58.416605|716|AR
6025992|AER|Sochi, Russia (AER-Sochi Intl.)|43.448997|39.941482|5580|RU
6025994|AES|Aalesund, Norway (AES-Vigra)|62.558500|6.115160|6056659|NO
6025996|AET|Allakaket, AK, United States (AET)|66.562500|-152.657000||US
6025998|AEY|Akureyri, Iceland (AEY)|65.654537|-18.074128|6054683|IS
6026000|AFA|San Rafael, Argentina (AFA)|-34.591342|-68.400985|303|AR
6026004|AGB|Augsburg, Germany (AGB)|48.423950|10.932620|306|DE
6026006|AGC|Pittsburgh, PA, United States (AGC-Allegheny County)|40.352040|-79.926990||US
6026010|AGE|Wangerooge, Germany (AGE)|53.788550|7.909210|6063|DE
6026012|AGF|Agen, France (AGF-La Garenne)|44.176336|.594263|307|FR
6026014|AGG|Angoram, Papua New Guinea (AGG)|-4.055885|144.074278||PG
6026016|AGH|Helsingborg, Sweden (AGH-Angelholm)|56.287330|12.868290|6128611|SE
6026018|AGJ|Aguni, Japan (AGJ)|26.592518|127.239532||JP
6026020|AGK|Kagua, Papua New Guinea (AGK)|-6.396763|143.854294||PG
6026022|AGL|Wanigela, Papua New Guinea (AGL)|-10.074164|148.217669||PG
6026024|AGR|Agra, India (AGR-Kheria)|27.153407|77.962933|6126825|IN
6026026|AGU|Aguascalientes, Aguascalientes, Mexico (AGU-Licenciado Jesus Teran Peredo Intl.)|21.701286|-102.313834|315|MX
6026028|AGV|Acarigua, Venezuela (AGV-Oswaldo Guevara Mujica)|9.550635|-69.234386||VE
6026030|AGX|Agatti Island, India (AGX)|10.815771|72.176056|317|IN
6026032|AGZ|Aggeneys, South Africa (AGZ)|-29.277294|18.815595|318|ZA
6026034|AHB|Abha, Saudi Arabia (AHB)|18.234544|42.657725|319|SA
6026036|AHD|Ardmore, OK, United States (AHD-Ardmore Downtown Executive)|34.149250|-97.121150||US
6026038|AHH|Amery, WI, United States (AHH-Amery Municipal)|45.283110|-92.371750||US
6026040|AHN|Athens, GA, United States (AHN-Ben Epps)|33.951882|-83.324500|320|US
6026042|AHO|Alghero, Italy (AHO-Fertilia)|40.631571|8.295867|6049047|IT
6026044|AHU|Al Hoceima, Morocco (AHU-Charif Al Idrissi)|35.178579|-3.842640|322|MA
6026046|AHZ|l'Alpe-d'Huez, France (AHZ-Henri Giraud)|45.088896|6.084906|6034238|FR
6026048|AIA|Alliance, NE, United States (AIA-Alliance Municipal)|42.062320|-102.809130|323|US
6026050|AID|Anderson, IN, United States (AID-Anderson Municipal)|40.111840|-85.614610||US
6026052|AIE|Aiome, Papua New Guinea (AIE)|-5.141724|144.732428||PG
6026054|AIM|Ailuk, Marshall Islands (AIM)|10.216358|169.981327||MH
6026056|AIN|Wainwright, AK, United States (AIN)|70.637500|-160.017000||US
6026058|AIR|Aripuana, Brazil (AIR)|-10.181742|-59.459325||BR
6026060|AIS|Arorae, Kiribati (AIS)|-2.616760|176.802000||KI
6026062|AIU|Atiu, Cook Islands (AIU)|-19.967057|-158.124332||CK
6026064|AIY|Atlantic City, NJ, United States (AIY-Bader Field)|39.359250|-74.457226||US
6026066|AIZ|Lake Of The Ozarks, MO, United States (AIZ-Lee C. Fine Memorial)|38.100420|-92.550160||US
6026068|AJF|Jouf, Saudi Arabia (AJF)|29.788404|40.101684||SA
6026070|AJL|Aizawl, India (AJL-Lengpui)|23.838113|92.624016|6091|IN
6026072|AJR|Arvidsjaur, Sweden (AJR)|65.592474|19.264439|337|SE
6026074|AJU|Aracaju, Brazil (AJU-Santa Maria)|-10.987207|-37.072648|338|BR
6026076|AKA|Ankang, China (AKA)|32.709239|108.936310||CN
6026078|AKE|Akieni, Gabon (AKE)|-1.140650|13.904562||GA
6026080|AKG|Anguganak, Papua New Guinea (AKG)|-3.561052|142.217159||PG
6026082|AKI|Akiak, AK, United States (AKI)|60.906800|-161.223000||US
6026084|AKJ|Asahikawa, Japan (AKJ)|43.670107|142.453709|344|JP
6026086|AKK|Akhiok, AK, United States (AKK)|56.939840|-154.175550||US
6026088|AKN|King Salmon, AK, United States (AKN)|58.682500|-156.668000||US
6026090|AKO|Akron, CO, United States (AKO-Washington County)|40.171471|-103.209064||US
6026092|AKP|Anaktuvuk Pass, AK, United States (AKP)|68.140900|-151.732000||US
6026094|AKR|Akure, Nigeria (AKR)|7.248120|5.299133||NG
6026096|AKU|Aksu, China (AKU)|41.259937|80.293236|351|CN
6026098|AKV|Akulivik, PQ, Canada (AKV)|60.817552|-78.156052||CA
6026100|ALE|Alpine, TX, United States (ALE-Casparis Municipal)|30.387805|-103.676562||US
6026102|ALF|Alta, Norway (ALF)|69.977400|23.355620|358|NO
6026104|ALH|Albany, WA, Australia (ALH)|-34.945192|117.803650|6052248|AU
6026106|ALJ|Alexander Bay, South Africa (ALJ-Kortdoorn)|-28.570506|16.528537|361|ZA
6026110|ALM|Alamogordo, NM, United States (ALM-White Sands Regional)|32.842550|-105.997800|363|US
6026112|ALO|Waterloo, IA, United States (ALO-Waterloo Regional)|42.550180|-92.396390|364|US
6026114|ALP|Aleppo, Syria (ALP-Aleppo Intl.)|36.184682|37.227330|365|SY
6026116|ALR|Alexandra, New Zealand (ALR)|-45.214334|169.367981||NZ
6026118|ALS|Alamosa, CO, United States (ALS-San Luis Valley Regional)|37.443969|-105.864644|6056801|US
6026120|ALU|Alula, Somalia (ALU)|11.962586|50.753166||SO
6026122|ALV|Andorra la Vella, Andorra (ALV-Andorra la Vella Heliport)|42.499906|1.516335|6110|AD
6026124|ALW|Walla Walla, WA, United States (ALW-Walla Walla Regional)|46.087860|-118.284210|368|US
6026126|ALY|Alexandria, Egypt (ALY-Alexandria Intl.)|31.192337|29.953108|6140150|EG
6026130|AMA|Amarillo, TX, United States (AMA-Rick Husband Amarillo Intl.)|35.218030|-101.705400|371|US
6026132|AMD|Ahmedabad, India (AMD-Sardar Vallabhbhai Patel Intl.)|23.071993|72.620316|6126826|IN
6026134|AMF|Ama, Papua New Guinea (AMF)|-6.023970|149.786224||PG
6026136|AMG|Amboin, Papua New Guinea (AMG)|-3.561052|142.217159||PG
6026138|AMH|Arba Mintch, Ethiopia (AMH)|6.040868|37.588304||ET
6026140|AMI|Mataram, Indonesia (AMI-Selaparang)|-8.562737|116.102566|11999|ID
6026142|AMK|Durango, CO, United States (AMK-Animas Air Park)|37.206098|-107.866677|180048|US
6026144|AMP|Ampanihy, Madagascar (AMP)|-24.704044|44.739349||MG
6026146|AMQ|Ambon, Indonesia (AMQ-Pattimura)|-3.704979|128.088839|377|ID
6026148|AMR|Arno, Marshall Islands (AMR)|7.099871|171.922045||MH
6026152|AMV|Amderma, Russia (AMV)|69.761073|61.567265||RU
6026154|AMY|Ambatomainty, Madagascar (AMY)|-17.703329|45.659050||MG
